copy,copy,copy,copy
22857,measure-init-1000.0-ul-channel_6-trial-9-celsius-air,2.02E+01,
22857.4,measure-init-1000.0-ul-channel_6-trial-9-humidity-air,5.08E+01,
22857.8,measure-init-1000.0-ul-channel_6-trial-9-pascals-air,1000,
22858.2,measure-init-1000.0-ul-channel_6-trial-9-celsius-liquid,25,
22858.6,measure-init-1000.0-ul-channel_6-trial-9-grams-average,19.66330784,
22859,measure-init-1000.0-ul-channel_6-trial-9-grams-cv,1.38E-06,
22859.4,measure-init-1000.0-ul-channel_6-trial-9-grams-min,1.97E+01,
22859.8,measure-init-1000.0-ul-channel_6-trial-9-grams-max,1.97E+01,
22860.1,measure-init-1000.0-ul-channel_6-trial-9-samples-start-time,1782862913,
22860.5,measure-init-1000.0-ul-channel_6-trial-9-samples-duration,9.982666492,
22860.9,measure-init-1000.0-ul-channel_6-trial-9-samples-count,51,
22894.6,measure-aspirate-1000.0-ul-channel_6-trial-9-celsius-pipette,2.45E+01,
22895,measure-aspirate-1000.0-ul-channel_6-trial-9-humidity-pipette,47.14122009,
22895.4,measure-aspirate-1000.0-ul-channel_6-trial-9-celsius-air,2.01E+01,
22895.8,measure-aspirate-1000.0-ul-channel_6-trial-9-humidity-air,5.08E+01,
22896.2,measure-aspirate-1000.0-ul-channel_6-trial-9-pascals-air,1000,
22896.6,measure-aspirate-1000.0-ul-channel_6-trial-9-celsius-liquid,25,
22897,measure-aspirate-1000.0-ul-channel_6-trial-9-grams-average,18.669,
22897.3,measure-aspirate-1000.0-ul-channel_6-trial-9-grams-cv,0.00E+00,
22897.7,measure-aspirate-1000.0-ul-channel_6-trial-9-grams-min,1.87E+01,
22898.1,measure-aspirate-1000.0-ul-channel_6-trial-9-grams-max,1.87E+01,
22898.5,measure-aspirate-1000.0-ul-channel_6-trial-9-samples-start-time,1782862951,
22898.9,measure-aspirate-1000.0-ul-channel_6-trial-9-samples-duration,9.825323105,
22899.3,measure-aspirate-1000.0-ul-channel_6-trial-9-samples-count,5.00E+01,
22930.6,measure-dispense-1000.0-ul-channel_6-trial-9-celsius-pipette,2.45E+01,
22931,measure-dispense-1000.0-ul-channel_6-trial-9-humidity-pipette,47.01609802,
22931.4,measure-dispense-1000.0-ul-channel_6-trial-9-celsius-air,2.02E+01,
22931.8,measure-dispense-1000.0-ul-channel_6-trial-9-humidity-air,5.06E+01,
22932.1,measure-dispense-1000.0-ul-channel_6-trial-9-pascals-air,1000,
22932.5,measure-dispense-1000.0-ul-channel_6-trial-9-celsius-liquid,25,
22932.9,measure-dispense-1000.0-ul-channel_6-trial-9-grams-average,19.6629,
22933.3,measure-dispense-1000.0-ul-channel_6-trial-9-grams-cv,0.00E+00,
22933.7,measure-dispense-1000.0-ul-channel_6-trial-9-grams-min,1.97E+01,
22934.1,measure-dispense-1000.0-ul-channel_6-trial-9-grams-max,1.97E+01,
22934.5,measure-dispense-1000.0-ul-channel_6-trial-9-samples-start-time,1782862987,
22934.9,measure-dispense-1000.0-ul-channel_6-trial-9-samples-duration,9.825383186,
22935.3,measure-dispense-1000.0-ul-channel_6-trial-9-samples-count,5.00E+01,
22998.9,measure-init-1000.0-ul-channel_6-trial-10-celsius-pipette,2.45E+01,
22999.3,measure-init-1000.0-ul-channel_6-trial-10-humidity-pipette,46.70327759,
22999.7,measure-init-1000.0-ul-channel_6-trial-10-celsius-air,2.02E+01,
23000.1,measure-init-1000.0-ul-channel_6-trial-10-humidity-air,5.00E+01,
23000.5,measure-init-1000.0-ul-channel_6-trial-10-pascals-air,1000,
23000.9,measure-init-1000.0-ul-channel_6-trial-10-celsius-liquid,25,
23001.3,measure-init-1000.0-ul-channel_6-trial-10-grams-average,19.6629,
23001.7,measure-init-1000.0-ul-channel_6-trial-10-grams-cv,0.00E+00,
23002.1,measure-init-1000.0-ul-channel_6-trial-10-grams-min,1.97E+01,
23002.5,measure-init-1000.0-ul-channel_6-trial-10-grams-max,1.97E+01,
23002.9,measure-init-1000.0-ul-channel_6-trial-10-samples-start-time,1782863056,
23003.3,measure-init-1000.0-ul-channel_6-trial-10-samples-duration,9.828255892,
23003.6,measure-init-1000.0-ul-channel_6-trial-10-samples-count,50,
23037.4,measure-aspirate-1000.0-ul-channel_6-trial-10-celsius-pipette,2.45E+01,
23037.8,measure-aspirate-1000.0-ul-channel_6-trial-10-humidity-pipette,46.35995483,
23038.1,measure-aspirate-1000.0-ul-channel_6-trial-10-celsius-air,2.02E+01,
23038.5,measure-aspirate-1000.0-ul-channel_6-trial-10-humidity-air,4.96E+01,
23038.9,measure-aspirate-1000.0-ul-channel_6-trial-10-pascals-air,1000,
23039.3,measure-aspirate-1000.0-ul-channel_6-trial-10-celsius-liquid,25,
23039.7,measure-aspirate-1000.0-ul-channel_6-trial-10-grams-average,18.6684,
23040.1,measure-aspirate-1000.0-ul-channel_6-trial-10-grams-cv,0.00E+00,
23040.5,measure-aspirate-1000.0-ul-channel_6-trial-10-grams-min,1.87E+01,
23040.9,measure-aspirate-1000.0-ul-channel_6-trial-10-grams-max,1.87E+01,
23041.2,measure-aspirate-1000.0-ul-channel_6-trial-10-samples-start-time,1782863094,
23041.6,measure-aspirate-1000.0-ul-channel_6-trial-10-samples-duration,9.814866781,
23042,measure-aspirate-1000.0-ul-channel_6-trial-10-samples-count,50,
23073.3,measure-dispense-1000.0-ul-channel_6-trial-10-celsius-pipette,2.45E+01,
23073.7,measure-dispense-1000.0-ul-channel_6-trial-10-humidity-pipette,45.77857971,
23074.1,measure-dispense-1000.0-ul-channel_6-trial-10-celsius-air,2.02E+01,
23074.5,measure-dispense-1000.0-ul-channel_6-trial-10-humidity-air,4.92E+01,
23074.9,measure-dispense-1000.0-ul-channel_6-trial-10-pascals-air,1000,
23075.3,measure-dispense-1000.0-ul-channel_6-trial-10-celsius-liquid,25,
23075.7,measure-dispense-1000.0-ul-channel_6-trial-10-grams-average,19.6623,
23076.1,measure-dispense-1000.0-ul-channel_6-trial-10-grams-cv,0.00E+00,
23076.5,measure-dispense-1000.0-ul-channel_6-trial-10-grams-min,1.97E+01,
23076.9,measure-dispense-1000.0-ul-channel_6-trial-10-grams-max,1.97E+01,
23077.3,measure-dispense-1000.0-ul-channel_6-trial-10-samples-start-time,1782863130,
23077.6,measure-dispense-1000.0-ul-channel_6-trial-10-samples-duration,9.83299017,
23078,measure-dispense-1000.0-ul-channel_6-trial-10-samples-count,5.00E+01,
20318,measure-init-1000.0-ul-channel_7-trial-1-celsius-pipette,2.44E+01,
20318.4,measure-init-1000.0-ul-channel_7-trial-1-humidity-pipette,46.91386414,
20318.7,measure-init-1000.0-ul-channel_7-trial-1-celsius-air,2.01E+01,
20319.1,measure-init-1000.0-ul-channel_7-trial-1-humidity-air,5.03E+01,
20319.5,measure-init-1000.0-ul-channel_7-trial-1-pascals-air,1000,
20319.9,measure-init-1000.0-ul-channel_7-trial-1-celsius-liquid,25,
20320.2,measure-init-1000.0-ul-channel_7-trial-1-grams-average,19.6727,
20320.6,measure-init-1000.0-ul-channel_7-trial-1-grams-cv,0.00E+00,
20321,measure-init-1000.0-ul-channel_7-trial-1-grams-min,1.97E+01,
20321.3,measure-init-1000.0-ul-channel_7-trial-1-grams-max,1.97E+01,
20321.7,measure-init-1000.0-ul-channel_7-trial-1-samples-start-time,1782860375,
20322.1,measure-init-1000.0-ul-channel_7-trial-1-samples-duration,9.823976755,
20322.5,measure-init-1000.0-ul-channel_7-trial-1-samples-count,50,
20355.7,measure-aspirate-1000.0-ul-channel_7-trial-1-celsius-pipette,2.44E+01,
20356.1,measure-aspirate-1000.0-ul-channel_7-trial-1-humidity-pipette,46.82077026,
20356.5,measure-aspirate-1000.0-ul-channel_7-trial-1-celsius-air,2.01E+01,
20356.8,measure-aspirate-1000.0-ul-channel_7-trial-1-humidity-air,5.01E+01,
20357.2,measure-aspirate-1000.0-ul-channel_7-trial-1-pascals-air,1000,
20357.6,measure-aspirate-1000.0-ul-channel_7-trial-1-celsius-liquid,25,
20358,measure-aspirate-1000.0-ul-channel_7-trial-1-grams-average,18.6781,
20358.3,measure-aspirate-1000.0-ul-channel_7-trial-1-grams-cv,0.00E+00,
20358.7,measure-aspirate-1000.0-ul-channel_7-trial-1-grams-min,1.87E+01,
20359.1,measure-aspirate-1000.0-ul-channel_7-trial-1-grams-max,1.87E+01,
20359.5,measure-aspirate-1000.0-ul-channel_7-trial-1-samples-start-time,1782860413,
20359.8,measure-aspirate-1000.0-ul-channel_7-trial-1-samples-duration,9.824736595,
20360.2,measure-aspirate-1000.0-ul-channel_7-trial-1-samples-count,50,
20391.2,measure-dispense-1000.0-ul-channel_7-trial-1-celsius-pipette,2.44E+01,
20391.5,measure-dispense-1000.0-ul-channel_7-trial-1-humidity-pipette,46.43319702,
20391.9,measure-dispense-1000.0-ul-channel_7-trial-1-celsius-air,2.01E+01,
20392.3,measure-dispense-1000.0-ul-channel_7-trial-1-humidity-air,4.99E+01,
20392.7,measure-dispense-1000.0-ul-channel_7-trial-1-pascals-air,1000,
20393,measure-dispense-1000.0-ul-channel_7-trial-1-celsius-liquid,25,
20393.4,measure-dispense-1000.0-ul-channel_7-trial-1-grams-average,19.6719,
20393.8,measure-dispense-1000.0-ul-channel_7-trial-1-grams-cv,0.00E+00,
20394.2,measure-dispense-1000.0-ul-channel_7-trial-1-grams-min,1.97E+01,
20394.5,measure-dispense-1000.0-ul-channel_7-trial-1-grams-max,1.97E+01,
20394.9,measure-dispense-1000.0-ul-channel_7-trial-1-samples-start-time,1782860448,
20395.3,measure-dispense-1000.0-ul-channel_7-trial-1-samples-duration,9.775124073,
20395.7,measure-dispense-1000.0-ul-channel_7-trial-1-samples-count,50,
20457.5,measure-init-1000.0-ul-channel_7-trial-2-celsius-pipette,2.45E+01,
20457.9,measure-init-1000.0-ul-channel_7-trial-2-humidity-pipette,46.16311646,
20458.3,measure-init-1000.0-ul-channel_7-trial-2-celsius-air,2.01E+01,
20458.6,measure-init-1000.0-ul-channel_7-trial-2-humidity-air,4.93E+01,
20459,measure-init-1000.0-ul-channel_7-trial-2-pascals-air,1000,
20459.4,measure-init-1000.0-ul-channel_7-trial-2-celsius-liquid,25,
20459.8,measure-init-1000.0-ul-channel_7-trial-2-grams-average,19.6719,
20460.1,measure-init-1000.0-ul-channel_7-trial-2-grams-cv,0.00E+00,
20460.5,measure-init-1000.0-ul-channel_7-trial-2-grams-min,1.97E+01,
20460.9,measure-init-1000.0-ul-channel_7-trial-2-grams-max,1.97E+01,
20461.3,measure-init-1000.0-ul-channel_7-trial-2-samples-start-time,1782860514,
20461.6,measure-init-1000.0-ul-channel_7-trial-2-samples-duration,9.825874329,
20462,measure-init-1000.0-ul-channel_7-trial-2-samples-count,5.00E+01,
20495.3,measure-aspirate-1000.0-ul-channel_7-trial-2-celsius-pipette,2.45E+01,
20495.7,measure-aspirate-1000.0-ul-channel_7-trial-2-humidity-pipette,45.77705383,
20496,measure-aspirate-1000.0-ul-channel_7-trial-2-celsius-air,2.01E+01,
20496.4,measure-aspirate-1000.0-ul-channel_7-trial-2-humidity-air,4.90E+01,
20496.8,measure-aspirate-1000.0-ul-channel_7-trial-2-pascals-air,1000,
20497.2,measure-aspirate-1000.0-ul-channel_7-trial-2-celsius-liquid,25,
20497.5,measure-aspirate-1000.0-ul-channel_7-trial-2-grams-average,18.677,
20497.9,measure-aspirate-1000.0-ul-channel_7-trial-2-grams-cv,0.00E+00,
20498.3,measure-aspirate-1000.0-ul-channel_7-trial-2-grams-min,1.87E+01,
20498.7,measure-aspirate-1000.0-ul-channel_7-trial-2-grams-max,1.87E+01,
20499,measure-aspirate-1000.0-ul-channel_7-trial-2-samples-start-time,1782860552,
20499.4,measure-aspirate-1000.0-ul-channel_7-trial-2-samples-duration,9.824093103,
20499.8,measure-aspirate-1000.0-ul-channel_7-trial-2-samples-count,5.00E+01,
20530.8,measure-dispense-1000.0-ul-channel_7-trial-2-celsius-pipette,2.44E+01,
20531.2,measure-dispense-1000.0-ul-channel_7-trial-2-humidity-pipette,45.40931702,
20531.6,measure-dispense-1000.0-ul-channel_7-trial-2-celsius-air,2.01E+01,
20532,measure-dispense-1000.0-ul-channel_7-trial-2-humidity-air,4.89E+01,
20532.4,measure-dispense-1000.0-ul-channel_7-trial-2-pascals-air,1000,
20532.7,measure-dispense-1000.0-ul-channel_7-trial-2-celsius-liquid,25,
20533.1,measure-dispense-1000.0-ul-channel_7-trial-2-grams-average,19.6714,
20533.5,measure-dispense-1000.0-ul-channel_7-trial-2-grams-cv,0.00E+00,
20533.9,measure-dispense-1000.0-ul-channel_7-trial-2-grams-min,1.97E+01,
20534.2,measure-dispense-1000.0-ul-channel_7-trial-2-grams-max,1.97E+01,
20534.6,measure-dispense-1000.0-ul-channel_7-trial-2-samples-start-time,1782860588,
20535,measure-dispense-1000.0-ul-channel_7-trial-2-samples-duration,9.611245871,
20535.4,measure-dispense-1000.0-ul-channel_7-trial-2-samples-count,49,
20597.3,measure-init-1000.0-ul-channel_7-trial-3-celsius-pipette,2.44E+01,
20597.7,measure-init-1000.0-ul-channel_7-trial-3-humidity-pipette,45.50239563,
20598,measure-init-1000.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
20598.4,measure-init-1000.0-ul-channel_7-trial-3-humidity-air,5.00E+01,
20598.8,measure-init-1000.0-ul-channel_7-trial-3-pascals-air,1000,
20599.2,measure-init-1000.0-ul-channel_7-trial-3-celsius-liquid,25,
20599.5,measure-init-1000.0-ul-channel_7-trial-3-grams-average,19.6713,
20599.9,measure-init-1000.0-ul-channel_7-trial-3-grams-cv,0.00E+00,
20600.3,measure-init-1000.0-ul-channel_7-trial-3-grams-min,1.97E+01,
20600.7,measure-init-1000.0-ul-channel_7-trial-3-grams-max,1.97E+01,
20601.1,measure-init-1000.0-ul-channel_7-trial-3-samples-start-time,1782860654,
20601.5,measure-init-1000.0-ul-channel_7-trial-3-samples-duration,9.824095011,
20601.9,measure-init-1000.0-ul-channel_7-trial-3-samples-count,5.00E+01,
20635.2,measure-aspirate-1000.0-ul-channel_7-trial-3-celsius-pipette,2.44E+01,
20635.6,measure-aspirate-1000.0-ul-channel_7-trial-3-humidity-pipette,46.36148071,
20636,measure-aspirate-1000.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
20636.3,measure-aspirate-1000.0-ul-channel_7-trial-3-humidity-air,5.07E+01,
20636.7,measure-aspirate-1000.0-ul-channel_7-trial-3-pascals-air,1000,
20637.1,measure-aspirate-1000.0-ul-channel_7-trial-3-celsius-liquid,25,
20637.5,measure-aspirate-1000.0-ul-channel_7-trial-3-grams-average,18.6765,
20637.9,measure-aspirate-1000.0-ul-channel_7-trial-3-grams-cv,0.00E+00,
20638.2,measure-aspirate-1000.0-ul-channel_7-trial-3-grams-min,1.87E+01,
20638.6,measure-aspirate-1000.0-ul-channel_7-trial-3-grams-max,1.87E+01,
20639,measure-aspirate-1000.0-ul-channel_7-trial-3-samples-start-time,1782860692,
20639.3,measure-aspirate-1000.0-ul-channel_7-trial-3-samples-duration,9.773945093,
20639.7,measure-aspirate-1000.0-ul-channel_7-trial-3-samples-count,5.00E+01,
20670.7,measure-dispense-1000.0-ul-channel_7-trial-3-celsius-pipette,2.44E+01,
20671,measure-dispense-1000.0-ul-channel_7-trial-3-humidity-pipette,46.93522644,
20671.4,measure-dispense-1000.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
20671.8,measure-dispense-1000.0-ul-channel_7-trial-3-humidity-air,5.06E+01,
20672.2,measure-dispense-1000.0-ul-channel_7-trial-3-pascals-air,1000,
20672.5,measure-dispense-1000.0-ul-channel_7-trial-3-celsius-liquid,25,
20672.9,measure-dispense-1000.0-ul-channel_7-trial-3-grams-average,19.670964,
20673.3,measure-dispense-1000.0-ul-channel_7-trial-3-grams-cv,2.46E-06,
20673.6,measure-dispense-1000.0-ul-channel_7-trial-3-grams-min,1.97E+01,
20674,measure-dispense-1000.0-ul-channel_7-trial-3-grams-max,1.97E+01,
20674.4,measure-dispense-1000.0-ul-channel_7-trial-3-samples-start-time,1782860728,
20674.8,measure-dispense-1000.0-ul-channel_7-trial-3-samples-duration,9.770365477,
20675.1,measure-dispense-1000.0-ul-channel_7-trial-3-samples-count,5.00E+01,
20737.1,measure-init-1000.0-ul-channel_7-trial-4-celsius-pipette,2.45E+01,
20737.5,measure-init-1000.0-ul-channel_7-trial-4-humidity-pipette,46.74447632,
20737.8,measure-init-1000.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
20738.2,measure-init-1000.0-ul-channel_7-trial-4-humidity-air,5.00E+01,
20738.6,measure-init-1000.0-ul-channel_7-trial-4-pascals-air,1000,
20739,measure-init-1000.0-ul-channel_7-trial-4-celsius-liquid,25,
20739.3,measure-init-1000.0-ul-channel_7-trial-4-grams-average,19.6709,
20739.7,measure-init-1000.0-ul-channel_7-trial-4-grams-cv,0.00E+00,
20740.1,measure-init-1000.0-ul-channel_7-trial-4-grams-min,1.97E+01,
20740.5,measure-init-1000.0-ul-channel_7-trial-4-grams-max,1.97E+01,
20740.8,measure-init-1000.0-ul-channel_7-trial-4-samples-start-time,1782860794,
20741.2,measure-init-1000.0-ul-channel_7-trial-4-samples-duration,9.822627068,
20741.6,measure-init-1000.0-ul-channel_7-trial-4-samples-count,50,
20775,measure-aspirate-1000.0-ul-channel_7-trial-4-celsius-pipette,2.45E+01,
20775.3,measure-aspirate-1000.0-ul-channel_7-trial-4-humidity-pipette,46.39962769,
20775.7,measure-aspirate-1000.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
20776.1,measure-aspirate-1000.0-ul-channel_7-trial-4-humidity-air,4.96E+01,
20776.5,measure-aspirate-1000.0-ul-channel_7-trial-4-pascals-air,1000,
20776.8,measure-aspirate-1000.0-ul-channel_7-trial-4-celsius-liquid,25,
20777.2,measure-aspirate-1000.0-ul-channel_7-trial-4-grams-average,18.6761,
20777.6,measure-aspirate-1000.0-ul-channel_7-trial-4-grams-cv,0.00E+00,
20778,measure-aspirate-1000.0-ul-channel_7-trial-4-grams-min,1.87E+01,
20778.3,measure-aspirate-1000.0-ul-channel_7-trial-4-grams-max,1.87E+01,
20778.7,measure-aspirate-1000.0-ul-channel_7-trial-4-samples-start-time,1782860832,
20779.1,measure-aspirate-1000.0-ul-channel_7-trial-4-samples-duration,9.826782465,
20779.5,measure-aspirate-1000.0-ul-channel_7-trial-4-samples-count,50,
20810.4,measure-dispense-1000.0-ul-channel_7-trial-4-celsius-pipette,2.44E+01,
20810.8,measure-dispense-1000.0-ul-channel_7-trial-4-humidity-pipette,46.10360718,
20811.2,measure-dispense-1000.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
20811.6,measure-dispense-1000.0-ul-channel_7-trial-4-humidity-air,4.92E+01,
20812,measure-dispense-1000.0-ul-channel_7-trial-4-pascals-air,1000,
20812.3,measure-dispense-1000.0-ul-channel_7-trial-4-celsius-liquid,25,
20812.7,measure-dispense-1000.0-ul-channel_7-trial-4-grams-average,19.6704,
20813.1,measure-dispense-1000.0-ul-channel_7-trial-4-grams-cv,0.00E+00,
20813.5,measure-dispense-1000.0-ul-channel_7-trial-4-grams-min,1.97E+01,
20813.8,measure-dispense-1000.0-ul-channel_7-trial-4-grams-max,1.97E+01,
20814.2,measure-dispense-1000.0-ul-channel_7-trial-4-samples-start-time,1782860867,
20814.6,measure-dispense-1000.0-ul-channel_7-trial-4-samples-duration,9.619399071,
20815,measure-dispense-1000.0-ul-channel_7-trial-4-samples-count,49,
20877,measure-init-1000.0-ul-channel_7-trial-5-celsius-pipette,2.45E+01,
20877.3,measure-init-1000.0-ul-channel_7-trial-5-humidity-pipette,45.89151001,
20877.7,measure-init-1000.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
20878.1,measure-init-1000.0-ul-channel_7-trial-5-humidity-air,5.01E+01,
20878.5,measure-init-1000.0-ul-channel_7-trial-5-pascals-air,1000,
20878.9,measure-init-1000.0-ul-channel_7-trial-5-celsius-liquid,25,
20879.2,measure-init-1000.0-ul-channel_7-trial-5-grams-average,19.6704,
20879.6,measure-init-1000.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
20880,measure-init-1000.0-ul-channel_7-trial-5-grams-min,1.97E+01,
20880.4,measure-init-1000.0-ul-channel_7-trial-5-grams-max,1.97E+01,
20880.7,measure-init-1000.0-ul-channel_7-trial-5-samples-start-time,1782860934,
20881.1,measure-init-1000.0-ul-channel_7-trial-5-samples-duration,9.769224167,
20881.5,measure-init-1000.0-ul-channel_7-trial-5-samples-count,5.00E+01,
20914.9,measure-aspirate-1000.0-ul-channel_7-trial-5-celsius-pipette,2.45E+01,
20915.3,measure-aspirate-1000.0-ul-channel_7-trial-5-humidity-pipette,46.5140686,
20915.7,measure-aspirate-1000.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
20916.1,measure-aspirate-1000.0-ul-channel_7-trial-5-humidity-air,5.09E+01,
20916.4,measure-aspirate-1000.0-ul-channel_7-trial-5-pascals-air,1000,
20916.8,measure-aspirate-1000.0-ul-channel_7-trial-5-celsius-liquid,25,
20917.2,measure-aspirate-1000.0-ul-channel_7-trial-5-grams-average,18.6758,
20917.6,measure-aspirate-1000.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
20918,measure-aspirate-1000.0-ul-channel_7-trial-5-grams-min,1.87E+01,
20918.3,measure-aspirate-1000.0-ul-channel_7-trial-5-grams-max,1.87E+01,
20918.7,measure-aspirate-1000.0-ul-channel_7-trial-5-samples-start-time,1782860972,
20919.1,measure-aspirate-1000.0-ul-channel_7-trial-5-samples-duration,9.818895817,
20919.5,measure-aspirate-1000.0-ul-channel_7-trial-5-samples-count,50,
20950.5,measure-dispense-1000.0-ul-channel_7-trial-5-celsius-pipette,2.45E+01,
20950.9,measure-dispense-1000.0-ul-channel_7-trial-5-humidity-pipette,47.08781433,
20951.3,measure-dispense-1000.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
20951.7,measure-dispense-1000.0-ul-channel_7-trial-5-humidity-air,5.11E+01,
20952,measure-dispense-1000.0-ul-channel_7-trial-5-pascals-air,1000,
20952.4,measure-dispense-1000.0-ul-channel_7-trial-5-celsius-liquid,25,
20952.8,measure-dispense-1000.0-ul-channel_7-trial-5-grams-average,19.6698,
20953.2,measure-dispense-1000.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
20953.5,measure-dispense-1000.0-ul-channel_7-trial-5-grams-min,1.97E+01,
20953.9,measure-dispense-1000.0-ul-channel_7-trial-5-grams-max,1.97E+01,
20954.3,measure-dispense-1000.0-ul-channel_7-trial-5-samples-start-time,1782861007,
20954.7,measure-dispense-1000.0-ul-channel_7-trial-5-samples-duration,9.825014353,
20955,measure-dispense-1000.0-ul-channel_7-trial-5-samples-count,50,
21017.2,measure-init-1000.0-ul-channel_7-trial-6-celsius-pipette,2.45E+01,
21017.6,measure-init-1000.0-ul-channel_7-trial-6-humidity-pipette,47.26023865,
21018,measure-init-1000.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
21018.4,measure-init-1000.0-ul-channel_7-trial-6-humidity-air,5.08E+01,
21018.7,measure-init-1000.0-ul-channel_7-trial-6-pascals-air,1000,
21019.1,measure-init-1000.0-ul-channel_7-trial-6-celsius-liquid,25,
21019.5,measure-init-1000.0-ul-channel_7-trial-6-grams-average,19.6698,
21019.9,measure-init-1000.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
21020.3,measure-init-1000.0-ul-channel_7-trial-6-grams-min,1.97E+01,
21020.6,measure-init-1000.0-ul-channel_7-trial-6-grams-max,1.97E+01,
21021,measure-init-1000.0-ul-channel_7-trial-6-samples-start-time,1782861074,
21021.4,measure-init-1000.0-ul-channel_7-trial-6-samples-duration,9.774702072,
21021.7,measure-init-1000.0-ul-channel_7-trial-6-samples-count,50,
21055.1,measure-aspirate-1000.0-ul-channel_7-trial-6-celsius-pipette,2.45E+01,
21055.5,measure-aspirate-1000.0-ul-channel_7-trial-6-humidity-pipette,47.03746033,
21055.9,measure-aspirate-1000.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
21056.2,measure-aspirate-1000.0-ul-channel_7-trial-6-humidity-air,5.03E+01,
21056.6,measure-aspirate-1000.0-ul-channel_7-trial-6-pascals-air,1000,
21057,measure-aspirate-1000.0-ul-channel_7-trial-6-celsius-liquid,25,
21057.4,measure-aspirate-1000.0-ul-channel_7-trial-6-grams-average,18.675,
21057.7,measure-aspirate-1000.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
21058.1,measure-aspirate-1000.0-ul-channel_7-trial-6-grams-min,1.87E+01,
21058.5,measure-aspirate-1000.0-ul-channel_7-trial-6-grams-max,1.87E+01,
21058.9,measure-aspirate-1000.0-ul-channel_7-trial-6-samples-start-time,1782861112,
21059.2,measure-aspirate-1000.0-ul-channel_7-trial-6-samples-duration,9.774451494,
21059.6,measure-aspirate-1000.0-ul-channel_7-trial-6-samples-count,5.00E+01,
21090.7,measure-dispense-1000.0-ul-channel_7-trial-6-celsius-pipette,2.45E+01,
21091,measure-dispense-1000.0-ul-channel_7-trial-6-humidity-pipette,46.59341431,
21091.4,measure-dispense-1000.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
21091.8,measure-dispense-1000.0-ul-channel_7-trial-6-humidity-air,5.00E+01,
21092.2,measure-dispense-1000.0-ul-channel_7-trial-6-pascals-air,1000,
21092.5,measure-dispense-1000.0-ul-channel_7-trial-6-celsius-liquid,25,
21092.9,measure-dispense-1000.0-ul-channel_7-trial-6-grams-average,19.6693,
21093.3,measure-dispense-1000.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
21093.7,measure-dispense-1000.0-ul-channel_7-trial-6-grams-min,1.97E+01,
21094.1,measure-dispense-1000.0-ul-channel_7-trial-6-grams-max,1.97E+01,
21094.4,measure-dispense-1000.0-ul-channel_7-trial-6-samples-start-time,1782861148,
21094.8,measure-dispense-1000.0-ul-channel_7-trial-6-samples-duration,9.620319366,
21095.2,measure-dispense-1000.0-ul-channel_7-trial-6-samples-count,49,
21157.5,measure-init-1000.0-ul-channel_7-trial-7-celsius-pipette,2.45E+01,
21157.8,measure-init-1000.0-ul-channel_7-trial-7-humidity-pipette,46.24246216,
21158.2,measure-init-1000.0-ul-channel_7-trial-7-celsius-air,2.01E+01,
21158.6,measure-init-1000.0-ul-channel_7-trial-7-humidity-air,4.93E+01,
21159,measure-init-1000.0-ul-channel_7-trial-7-pascals-air,1000,
21159.3,measure-init-1000.0-ul-channel_7-trial-7-celsius-liquid,25,
21159.7,measure-init-1000.0-ul-channel_7-trial-7-grams-average,19.6692,
21160.1,measure-init-1000.0-ul-channel_7-trial-7-grams-cv,0.00E+00,
21160.5,measure-init-1000.0-ul-channel_7-trial-7-grams-min,1.97E+01,
21160.8,measure-init-1000.0-ul-channel_7-trial-7-grams-max,1.97E+01,
21161.2,measure-init-1000.0-ul-channel_7-trial-7-samples-start-time,1782861214,
21161.6,measure-init-1000.0-ul-channel_7-trial-7-samples-duration,9.977061987,
21162,measure-init-1000.0-ul-channel_7-trial-7-samples-count,5.10E+01,
21195.4,measure-aspirate-1000.0-ul-channel_7-trial-7-celsius-pipette,2.45E+01,
21195.8,measure-aspirate-1000.0-ul-channel_7-trial-7-humidity-pipette,45.90829468,
21196.2,measure-aspirate-1000.0-ul-channel_7-trial-7-celsius-air,2.01E+01,
21196.5,measure-aspirate-1000.0-ul-channel_7-trial-7-humidity-air,4.91E+01,
21196.9,measure-aspirate-1000.0-ul-channel_7-trial-7-pascals-air,1000,
21197.3,measure-aspirate-1000.0-ul-channel_7-trial-7-celsius-liquid,25,
21197.7,measure-aspirate-1000.0-ul-channel_7-trial-7-grams-average,18.6745,
21198,measure-aspirate-1000.0-ul-channel_7-trial-7-grams-cv,0.00E+00,
